,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
30,0.6984851837158204,0.0052316499840933525,4.246071720123291,0.12431236681943669,0.04,200,"{'learning_rate': 0.04, 'n_estimators': 200}",0.8854235699950456,0.8801302717414567,0.8833681739299722,0.8834497649774191,0.8804903385567733,0.8825724238401336,0.00199154041252385,6
31,1.3041915893554688,0.0376927631394939,4.2436010360717775,0.057148001438724894,0.04,400,"{'learning_rate': 0.04, 'n_estimators': 400}",0.8770388238511071,0.869469408764904,0.8781066170624514,0.8752382547770713,0.8660628287933676,0.8731831866497803,0.004643728080886127,19
32,2.0251501560211183,0.061442338333367215,4.267091178894043,0.15396838842481184,0.04,600,"{'learning_rate': 0.04, 'n_estimators': 600}",0.869985014382481,0.8648022464100784,0.8713105758449566,0.8673212973543005,0.8626718764179133,0.8672182020819459,0.0031912167212404356,26
33,2.673256349563599,0.11208443553279855,4.2984109878540036,0.1799380790453896,0.04,800,"{'learning_rate': 0.04, 'n_estimators': 800}",0.8624933520859694,0.8581289314571638,0.8675564361111145,0.8586316178320206,0.8588638738508382,0.8611348422674213,0.0035648659537990675,36
34,3.254458522796631,0.06725971243510966,4.355795621871948,0.27117894769727,0.04,1000,"{'learning_rate': 0.04, 'n_estimators': 1000}",0.8637756827012193,0.8543876176615709,0.8579578986983303,0.8585204310571362,0.8526777383748685,0.857463873698625,0.003835876681547777,43
35,4.157404613494873,0.1350766903394521,4.3180829048156735,0.12690016159268447,0.04,1200,"{'learning_rate': 0.04, 'n_estimators': 1200}",0.8559502649629953,0.855509119373819,0.8540814475147575,0.854941454804722,0.8478261312458243,0.8536616835804237,0.0029839004994245163,47
36,4.573245716094971,0.059577768031253565,4.335591077804565,0.2550089027533007,0.04,1400,"{'learning_rate': 0.04, 'n_estimators': 1400}",0.8560068509497576,0.8520880729322007,0.8476892847169366,0.853931752282923,0.8441420747672765,0.8507716071298187,0.004302994033337415,51
37,5.099392509460449,0.07957447980404496,4.283531904220581,0.2446508688255854,0.04,1600,"{'learning_rate': 0.04, 'n_estimators': 1600}",0.8506982385155434,0.8505491486173419,0.8475108976563748,0.8475304730221124,0.8409680260228541,0.8474513567668452,0.0035265262645948377,56
38,5.762533473968506,0.12882349269703242,4.286570739746094,0.30265388491650635,0.04,1800,"{'learning_rate': 0.04, 'n_estimators': 1800}",0.8496991385221478,0.8441153449897641,0.8444161010708455,0.846071621256985,0.8401596131474662,0.8448923637974417,0.003089506256249855,59
39,6.37599401473999,0.07092248213062226,4.29388689994812,0.30731525455985326,0.04,2000,"{'learning_rate': 0.04, 'n_estimators': 2000}",0.8461425511076468,0.8424584052648374,0.8392026209090938,0.8447532109848361,0.8361075545016508,0.8417328685536131,0.003664436750015753,63
